,Thrust,Power,Time
242,1.465841293334961,33.27502343285778,5.39740829996299
243,1.494879961013794,33.95300566647347,5.419467900006566
244,1.5111933946609497,34.78511716947651,5.441713800013531
245,1.5057700872421265,34.522665066264835,5.464005899964832
246,1.507461428642273,34.6741937687425,5.4858428000006825
247,1.4951965808868408,34.089881783365854,5.509266800014302
248,1.479474425315857,33.782600151781025,5.531528699968476
249,1.481874942779541,33.806212407445855,5.553963899961673
250,1.488847017288208,34.1737146359369,5.575951099977829
251,1.488204836845398,33.83954915250797,5.597817600006238
252,1.4736217260360718,33.70589899338802,5.619956300011836
253,1.492175579071045,34.21387775137873,5.642438400012907
254,1.4912567138671875,33.7995719396572,5.665087700006552
255,1.4897656440734863,33.824435006863496,5.687029399967287
256,1.4911632537841797,33.81512407792616,5.709035600011703
257,1.4972363710403442,34.05746904820103,5.731422699987888
258,1.495134711265564,34.12270776132755,5.753472200012766
259,1.5078204870224,34.56889698024315,5.775362699991092
260,1.5058649778366089,34.680785870645195,5.7975665999692865
261,1.4905014038085938,33.81900137530329,5.819840100011788
262,1.4712557792663574,33.27643455935163,5.8418776000034995
263,1.4759151935577393,33.34385243815177,5.863870200002566
264,1.4798997640609741,33.776545800221356,5.886684699973557
265,1.488770842552185,33.99702395483746,5.908876199973747
266,1.5217965841293335,35.54780348250006,5.931183199980296
267,1.5398712158203125,36.173213232938,5.953078699996695
268,1.5390723943710327,35.845230568927036,5.975409700011369
269,1.5100973844528198,34.58418686195,5.998499699984677
270,1.479414701461792,33.67351313913332,6.021204899996519
271,1.4645963907241821,33.464463761788465,6.043388199992478
272,1.4789191484451294,34.014613033662044,6.065433599986136
273,1.4911491870880127,34.77326160893881,6.087609999987762
274,1.511365294456482,35.284704184974544,6.1098337000003085
275,1.5357019901275635,36.47979730618772,6.131817299989052
276,1.5310298204421997,35.95496281850319,6.154453199997079
277,1.5241292715072632,35.627030387744526,6.176571999967564
278,1.492811679840088,34.6700951735761,6.198725199967157
279,1.4843907356262207,34.038200858848086,6.220590299984906
280,1.4572566747665405,33.028509308087905,6.242903999984264
281,1.4789856672286987,33.953674610753296,6.2651349999941885
282,1.482011318206787,34.0051879628345,6.287162199965678
283,1.4935554265975952,34.41303821757265,6.309750000014901
284,1.50812828540802,35.12810797292332,6.331686999998055
285,1.50847327709198,34.9533602882002,6.354252099990845
286,1.4996002912521362,34.656075737511856,6.37629589997232
287,1.4895985126495361,34.35337260565848,6.3985739999916404
288,1.4965283870697021,34.36618156813529,6.421330599987414
289,1.488019347190857,33.8247593347005,6.444217499985825
290,1.495139479637146,34.27094993714945,6.466396800009534
291,1.4870883226394653,34.061322490242674,6.488640499999747
292,1.4947530031204224,34.222705583961215,6.511012699978892
293,1.495707631111145,33.94416939177063,6.533082599984482
294,1.5013256072998047,34.79008316745785,6.554967499978375
295,1.4867541790008545,33.88273202772052,6.5770865000085905
296,1.49503755569458,34.42810347131672,6.599704599997494
297,1.5117915868759155,34.72243996869793,6.621910499990918
298,1.4953625202178955,34.19272072241074,6.644012600008864
299,1.4843833446502686,33.85684248513735,6.666266399959568
300,1.4787203073501587,33.680171372615405,6.688443399965763
301,1.4888707399368286,34.20795194948005,6.710816100006923
302,1.5313411951065063,35.55538761466369,6.732680499961134
303,1.5188188552856445,35.22249625290851,6.755177999963053
304,1.5238749980926514,35.33491491613404,6.777298000000883
305,1.5014867782592773,34.61886032739494,6.799274699995294
306,1.4861373901367188,33.88224619557923,6.821066399978008
307,1.469355821609497,33.46591322581753,6.84357089997502
308,1.4796104431152344,33.75995088374475,6.865504799992777
309,1.4836503267288208,33.757295863717445,6.887602699978743
310,1.4812904596328735,33.754158996234764,6.9104607999906875
311,1.4939112663269043,34.00523205924401,6.932574999984354
312,1.5015655755996704,34.38060884384117,6.954591899993829
313,1.5027072429656982,34.25251455928469,6.977259100007359
314,1.509854793548584,34.913392028942326,6.999347299977671
315,1.5122743844985962,34.854634676398746,7.021880499960389
316,1.4966275691986084,34.14808426691707,7.044377599959262
317,1.4822745323181152,33.7094134463091,7.0668764999718405
318,1.4753036499023438,33.44132593960012,7.088809099979699
319,1.4893176555633545,34.25639151437781,7.110892599972431
320,1.4968297481536865,34.49298195897791,7.133195800008252
321,1.4993116855621338,34.548185950108746,7.155392799992114
322,1.5279881954193115,35.65770142978181,7.177454499993473
323,1.5193623304367065,34.98323842634363,7.199315399979241
324,1.4975818395614624,34.1921426431345,7.22146619996056
325,1.4715938568115234,33.63841463805602,7.243918899970595
326,1.4802826642990112,33.76869534848902,7.265806799987331
327,1.4724704027175903,33.390061739359226,7.2877396999974735
328,1.4866315126419067,34.19374457689537,7.309913399978541
329,1.522143006324768,35.544377342943335,7.331834300013725
330,1.535544753074646,36.23364794983081,7.355200899997726
331,1.5547949075698853,36.93222092083306,7.377591700002085
332,1.5296447277069092,35.979591674284165,7.399805199995171
333,1.4941213130950928,34.75531180080725,7.4220058000064455
334,1.4836986064910889,34.50728836549115,7.444801400008146
335,1.4783589839935303,34.43778016575379,7.466802700015251
336,1.5008436441421509,35.49138864678753,7.488916700007394
337,1.5268584489822388,36.11673128587063,7.51157949998742
